Time (s),Reference (N),Estimate (N),uc (N),Extended estimate (N),Extended uc (N)
3.892,108.62671586926054,110.01382209825692,0.8974010690840917,110.66022605071082,1.0779361904322247
3.893,117.02006126026284,118.03739376032098,0.8974010690840917,118.66097399911739,1.0436772940670698
3.894,124.98489905517008,125.60116637696096,0.8974010690840917,126.20376111759805,1.0434235526219564
3.895,132.51146598887829,132.70305323564708,0.8974010690840917,133.31458263591725,1.057589201345987
3.896,139.62219537471265,139.80032215824497,0.8974010690840917,140.40062965373556,1.0777410582157547
3.897,146.36070042563944,146.7000510506421,0.8974010690840917,147.23705387194553,1.0857638984731897
3.898,152.78056569009027,151.69094852949618,0.8974010690840917,152.29243801154664,1.1091093311715143
3.899,158.93440769279948,158.74270260220402,0.8974010690840917,159.31060462135432,1.1550419459241204
3.9,164.86358200013422,165.36019134792028,0.8974010690840917,165.89236544783503,1.177579637807309
3.901,170.58885716874113,171.45663220848402,0.8974010690840917,171.98109842009984,1.2069638651196706
3.902,176.10234708820803,177.81170033625702,0.8974010690840917,178.19120071835533,1.2163756698597066
